No,Variable Name,Final Value,Reduced Cost,Objective Coeficient,Lower Range,Upper Range,month
28,_19M11Product_25PressingHydraulicPress_Subcon,0.0,.60000,1.20000,.60000,+Inf,19M11
29,_19M11Product_26ClinchingClincher_02,0.0,2.70000,2.70000,0.0,+Inf,19M11
30,_19M11Product_26ClinchingClincher_Subcon,0.0,5.40000,5.40000,0.0,+Inf,19M11
31,_19M11Product_26PressingHydraulicPress_01,0.0,1.50000,1.50000,0.0,+Inf,19M11
32,_19M11Product_26PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,19M11
33,_19M11Product_27ClinchingClincher_02,0.0,2.70000,2.70000,0.0,+Inf,19M11
34,_19M11Product_27ClinchingClincher_Subcon,0.0,5.40000,5.40000,0.0,+Inf,19M11
35,_19M11Product_27PressingHydraulicPress_01,0.0,1.50000,1.50000,0.0,+Inf,19M11
36,_19M11Product_27PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,19M11
37,_19M11Product_28ClinchingClincher_02,0.0,2.90000,2.90000,0.0,+Inf,19M11
38,_19M11Product_28ClinchingClincher_Subcon,0.0,5.80000,5.80000,0.0,+Inf,19M11
39,_19M11Product_28HeatStakingHeatStake_05,0.0,3.60000,3.60000,0.0,+Inf,19M11
40,_19M11Product_28HeatStakingHeatStake_Subcon,0.0,7.20000,7.20000,0.0,+Inf,19M11
41,_19M11Product_28PressingHydraulicPress_01,0.0,1.20000,1.20000,0.0,+Inf,19M11
42,_19M11Product_28PressingHydraulicPress_Subcon,0.0,2.40000,2.40000,0.0,+Inf,19M11
43,_19M11Product_28TestingTester_05,0.0,1.20000,1.20000,0.0,+Inf,19M11
44,_19M11Product_28TestingTester_Subcon,0.0,2.40000,2.40000,0.0,+Inf,19M11
45,_19M11Product_29ClinchingClincher_02,10.00000,0.0,2.90000,-Inf,5.80000,19M11
46,_19M11Product_29ClinchingClincher_Subcon,0.0,2.90000,5.80000,2.90000,+Inf,19M11
47,_19M11Product_29HeatStakingHeatStake_05,10.00000,0.0,3.60000,-Inf,7.20000,19M11
48,_19M11Product_29HeatStakingHeatStake_Subcon,0.0,3.60000,7.20000,3.60000,+Inf,19M11
49,_19M11Product_29PressingHydraulicPress_01,10.00000,0.0,1.20000,-Inf,2.40000,19M11
50,_19M11Product_29PressingHydraulicPress_Subcon,0.0,1.20000,2.40000,1.20000,+Inf,19M11
51,_19M11Product_29TestingTester_05,10.00000,0.0,2.60000,-Inf,5.20000,19M11
52,_19M11Product_29TestingTester_Subcon,0.0,2.60000,5.20000,2.60000,+Inf,19M11
53,_19M11Product_37ClinchingClincher_02,41156.00000,0.0,1.50000,-Inf,3.00000,19M11
54,_19M11Product_37ClinchingClincher_Subcon,0.0,1.50000,3.00000,1.50000,+Inf,19M11
55,_19M11Product_37HeatStakingHeatStake_04,30350.19573,0.0,5.40000,5.40000,6.45375,19M11
56,_19M11Product_37HeatStakingHeatStake_06,10805.80427,0.0,5.40000,4.34625,5.40000,19M11
57,_19M11Product_37HeatStakingHeatStake_Subcon,0.0,5.40000,10.80000,5.40000,+Inf,19M11
58,_19M11Product_37PressingHydraulicPress_01,41156.00000,0.0,.30000,-Inf,.60000,19M11
59,_19M11Product_37PressingHydraulicPress_Subcon,0.0,.30000,.60000,.30000,+Inf,19M11
60,_19M11Product_37TestingTester_04,41156.00000,0.0,2.30000,-Inf,2.39167,19M11
61,_19M11Product_37TestingTester_06,0.0,.09167,2.30000,2.20833,+Inf,19M11
62,_19M11Product_37TestingTester_Subcon,0.0,2.30000,4.60000,2.30000,+Inf,19M11
63,_19M11Product_41ClinchingClincher_02,0.0,1.50000,1.50000,0.0,+Inf,19M11
64,_19M11Product_41ClinchingClincher_Subcon,0.0,3.00000,3.00000,0.0,+Inf,19M11
65,_19M11Product_41HeatStakingHeatStake_04,0.0,4.60000,4.60000,0.0,+Inf,19M11
66,_19M11Product_41HeatStakingHeatStake_Subcon,0.0,9.20000,9.20000,0.0,+Inf,19M11
67,_19M11Product_41PressingHydraulicPress_01,0.0,.50000,.50000,0.0,+Inf,19M11
68,_19M11Product_41PressingHydraulicPress_Subcon,0.0,1.00000,1.00000,0.0,+Inf,19M11
69,_19M11Product_41TestingTester_04,0.0,2.30000,2.30000,0.0,+Inf,19M11
70,_19M11Product_41TestingTester_Subcon,0.0,4.60000,4.60000,0.0,+Inf,19M11
71,_19M11Product_46ClinchingClincher_02,0.0,2.30000,2.30000,0.0,+Inf,19M11
72,_19M11Product_46ClinchingClincher_Subcon,0.0,4.60000,4.60000,0.0,+Inf,19M11
73,_19M11Product_46PressingHydraulicPress_01,0.0,1.80000,1.80000,0.0,+Inf,19M11
74,_19M11Product_46PressingHydraulicPress_Subcon,0.0,3.60000,3.60000,0.0,+Inf,19M11
75,_19M11Product_47ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,19M11
76,_19M11Product_47ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,19M11
77,_19M11Product_47PressingHydraulicPress_01,0.0,1.90000,1.90000,0.0,+Inf,19M11
78,_19M11Product_47PressingHydraulicPress_Subcon,0.0,3.80000,3.80000,0.0,+Inf,19M11
79,_19M11Product_48ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,19M11
80,_19M11Product_48ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,19M11
81,_19M11Product_48PressingHydraulicPress_01,0.0,1.90000,1.90000,0.0,+Inf,19M11
82,_19M11Product_48PressingHydraulicPress_Subcon,0.0,3.80000,3.80000,0.0,+Inf,19M11
83,_19M11Product_57ClinchingClincher_01,16988.00000,0.0,1.40000,-Inf,2.80000,19M11
84,_19M11Product_57ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,19M11
85,_19M11Product_57HeatStakingHeatStake_06,0.0,.20000,7.50000,7.30000,+Inf,19M11
86,_19M11Product_57HeatStakingHeatStake_07,0.0,0.0,7.30000,7.30000,+Inf,19M11
87,_19M11Product_57HeatStakingHeatStake_08,16988.00000,0.0,7.30000,-Inf,7.30000,19M11
88,_19M11Product_57HeatStakingHeatStake_09,0.0,.60000,7.90000,7.30000,+Inf,19M11
89,_19M11Product_57HeatStakingHeatStake_Subcon,0.0,7.30000,14.60000,7.30000,+Inf,19M11
90,_19M11Product_57PressingHydraulicPress_01,16988.00000,0.0,.60000,-Inf,1.20000,19M11
91,_19M11Product_57PressingHydraulicPress_Subcon,0.0,.60000,1.20000,.60000,+Inf,19M11
92,_19M11Product_57TestingTester_06,0.0,0.0,2.50000,2.50000,+Inf,19M11
93,_19M11Product_57TestingTester_07,16988.00000,0.0,2.70000,-Inf,2.70000,19M11
94,_19M11Product_57TestingTester_08,0.0,.20000,2.90000,2.70000,+Inf,19M11
95,_19M11Product_57TestingTester_09,0.0,.30000,3.00000,2.70000,+Inf,19M11
96,_19M11Product_57TestingTester_Subcon,0.0,2.30000,5.00000,2.70000,+Inf,19M11
97,_19M11Product_58ClinchingClincher_01,14143.00000,0.0,1.40000,-Inf,2.80000,19M11
98,_19M11Product_58ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,19M11
99,_19M11Product_58HeatStakingHeatStake_06,0.0,.20000,7.50000,7.30000,+Inf,19M11
100,_19M11Product_58HeatStakingHeatStake_07,0.0,0.0,7.30000,7.30000,+Inf,19M11
101,_19M11Product_58HeatStakingHeatStake_08,14143.00000,0.0,7.30000,-Inf,7.30000,19M11
102,_19M11Product_58HeatStakingHeatStake_09,0.0,.60000,7.90000,7.30000,+Inf,19M11
103,_19M11Product_58HeatStakingHeatStake_Subcon,0.0,7.30000,14.60000,7.30000,+Inf,19M11
104,_19M11Product_58PressingHydraulicPress_01,14143.00000,0.0,.60000,-Inf,1.20000,19M11
105,_19M11Product_58PressingHydraulicPress_Subcon,0.0,.60000,1.20000,.60000,+Inf,19M11
106,_19M11Product_58TestingTester_06,8709.58333,0.0,2.50000,.30000,2.50000,19M11
107,_19M11Product_58TestingTester_07,5433.41667,0.0,2.70000,2.70000,2.90000,19M11
108,_19M11Product_58TestingTester_08,0.0,.20000,2.90000,2.70000,+Inf,19M11
109,_19M11Product_58TestingTester_09,0.0,.30000,3.00000,2.70000,+Inf,19M11
110,_19M11Product_58TestingTester_Subcon,0.0,2.30000,5.00000,2.70000,+Inf,19M11
111,_19M11Product_59ClinchingClincher_01,17969.00000,0.0,1.40000,-Inf,2.80000,19M11
112,_19M11Product_59ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,19M11
113,_19M11Product_59HeatStakingHeatStake_07,17969.00000,0.0,5.70000,-Inf,6.00000,19M11
114,_19M11Product_59HeatStakingHeatStake_08,0.0,.30000,6.00000,5.70000,+Inf,19M11
115,_19M11Product_59HeatStakingHeatStake_Subcon,0.0,5.70000,11.40000,5.70000,+Inf,19M11
116,_19M11Product_59PressingHydraulicPress_01,17969.00000,0.0,1.00000,-Inf,2.00000,19M11
117,_19M11Product_59PressingHydraulicPress_Subcon,0.0,1.00000,2.00000,1.00000,+Inf,19M11
118,_19M11Product_59TestingTester_07,17969.00000,0.0,2.90000,-Inf,3.50000,19M11
119,_19M11Product_59TestingTester_08,0.0,.60000,3.50000,2.90000,+Inf,19M11
120,_19M11Product_59TestingTester_Subcon,0.0,2.90000,5.80000,2.90000,+Inf,19M11
121,_19M11Product_60ClinchingClincher_01,17643.00000,0.0,1.40000,-Inf,2.80000,19M11
122,_19M11Product_60ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,19M11
123,_19M11Product_60HeatStakingHeatStake_07,17643.00000,0.0,5.70000,-Inf,6.00000,19M11
124,_19M11Product_60HeatStakingHeatStake_08,0.0,.30000,6.00000,5.70000,+Inf,19M11
125,_19M11Product_60HeatStakingHeatStake_Subcon,0.0,5.70000,11.40000,5.70000,+Inf,19M11
126,_19M11Product_60PressingHydraulicPress_01,17643.00000,0.0,1.00000,-Inf,2.00000,19M11
127,_19M11Product_60PressingHydraulicPress_Subcon,0.0,1.00000,2.00000,1.00000,+Inf,19M11
128,_19M11Product_60TestingTester_07,17643.00000,0.0,2.90000,-Inf,3.50000,19M11
129,_19M11Product_60TestingTester_08,0.0,.60000,3.50000,2.90000,+Inf,19M11
130,_19M11Product_60TestingTester_Subcon,0.0,2.90000,5.80000,2.90000,+Inf,19M11
131,_19M11Product_66ClinchingClincher_02,0.0,1.20000,1.20000,0.0,+Inf,19M11
132,_19M11Product_66ClinchingClincher_Subcon,0.0,2.40000,2.40000,0.0,+Inf,19M11
133,_19M11Product_66HeatStakingHeatStake_07,0.0,8.00000,8.00000,0.0,+Inf,19M11
134,_19M11Product_66HeatStakingHeatStake_08,0.0,7.00000,7.00000,0.0,+Inf,19M11
135,_19M11Product_66HeatStakingHeatStake_Subcon,0.0,14.00000,14.00000,0.0,+Inf,19M11
136,_19M11Product_66PressingHydraulicPress_01,0.0,.40000,.40000,0.0,+Inf,19M11
137,_19M11Product_66PressingHydraulicPress_Subcon,0.0,.80000,.80000,0.0,+Inf,19M11
138,_19M11Product_66TestingTester_07,0.0,1.20000,1.20000,0.0,+Inf,19M11
139,_19M11Product_66TestingTester_08,0.0,1.50000,1.50000,0.0,+Inf,19M11
140,_19M11Product_66TestingTester_Subcon,0.0,2.40000,2.40000,0.0,+Inf,19M11
141,_19M11Product_67ClinchingClincher_02,0.0,1.20000,1.20000,0.0,+Inf,19M11
142,_19M11Product_67ClinchingClincher_Subcon,0.0,2.40000,2.40000,0.0,+Inf,19M11
143,_19M11Product_67HeatStakingHeatStake_07,0.0,8.00000,8.00000,0.0,+Inf,19M11
144,_19M11Product_67HeatStakingHeatStake_08,0.0,7.00000,7.00000,0.0,+Inf,19M11
145,_19M11Product_67HeatStakingHeatStake_Subcon,0.0,14.00000,14.00000,0.0,+Inf,19M11
146,_19M11Product_67PressingHydraulicPress_01,0.0,.40000,.40000,0.0,+Inf,19M11
147,_19M11Product_67PressingHydraulicPress_Subcon,0.0,.80000,.80000,0.0,+Inf,19M11
148,_19M11Product_67TestingTester_07,0.0,1.20000,1.20000,0.0,+Inf,19M11
149,_19M11Product_67TestingTester_08,0.0,1.50000,1.50000,0.0,+Inf,19M11
150,_19M11Product_67TestingTester_Subcon,0.0,2.40000,2.40000,0.0,+Inf,19M11
151,_19M11Product_69ClinchingClincher_02,68936.00000,0.0,2.40000,-Inf,4.80000,19M11
152,_19M11Product_69ClinchingClincher_Subcon,0.0,2.40000,4.80000,2.40000,+Inf,19M11
153,_19M11Product_69HeatStakingHeatStake_06,68936.00000,0.0,5.10000,-Inf,10.20000,19M11
154,_19M11Product_69HeatStakingHeatStake_Subcon,0.0,5.10000,10.20000,5.10000,+Inf,19M11
155,_19M11Product_69PressingHydraulicPress_01,68936.00000,0.0,1.70000,-Inf,3.40000,19M11
156,_19M11Product_69PressingHydraulicPress_Subcon,0.0,1.70000,3.40000,1.70000,+Inf,19M11
157,_19M11Product_69TestingTester_06,68936.00000,0.0,1.80000,-Inf,3.50833,19M11
158,_19M11Product_69TestingTester_Subcon,0.0,1.70833,3.60000,1.89167,+Inf,19M11
159,_19M11Product_70ClinchingClincher_02,28239.00000,0.0,1.80000,-Inf,3.60000,19M11
160,_19M11Product_70ClinchingClincher_Subcon,0.0,1.80000,3.60000,1.80000,+Inf,19M11
161,_19M11Product_70HeatStakingHeatStake_06,28239.00000,0.0,3.40000,-Inf,6.80000,19M11
162,_19M11Product_70HeatStakingHeatStake_Subcon,0.0,3.40000,6.80000,3.40000,+Inf,19M11
163,_19M11Product_70PressingHydraulicPress_01,28239.00000,0.0,2.00000,-Inf,4.00000,19M11
164,_19M11Product_70PressingHydraulicPress_Subcon,0.0,2.00000,4.00000,2.00000,+Inf,19M11
165,_19M11Product_70TestingTester_06,28239.00000,0.0,1.10000,-Inf,2.10833,19M11
166,_19M11Product_70TestingTester_Subcon,0.0,1.00833,2.20000,1.19167,+Inf,19M11
167,_19M11Product_73ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,19M11
168,_19M11Product_73ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,19M11
169,_19M11Product_73HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,19M11
170,_19M11Product_73HeatStakingHeatStake_09,0.0,6.60000,6.60000,0.0,+Inf,19M11
171,_19M11Product_73HeatStakingHeatStake_Subcon,0.0,10.00000,10.00000,0.0,+Inf,19M11
172,_19M11Product_73PressingHydraulicPress_01,0.0,1.30000,1.30000,0.0,+Inf,19M11
173,_19M11Product_73PressingHydraulicPress_Subcon,0.0,2.60000,2.60000,0.0,+Inf,19M11
174,_19M11Product_73TestingTester_04,0.0,2.60000,2.60000,0.0,+Inf,19M11
175,_19M11Product_73TestingTester_09,0.0,2.60000,2.60000,0.0,+Inf,19M11
176,_19M11Product_73TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,19M11
177,_19M11Product_74ClinchingClincher_01,1845.00000,0.0,2.40000,-Inf,4.80000,19M11
178,_19M11Product_74ClinchingClincher_Subcon,0.0,2.40000,4.80000,2.40000,+Inf,19M11
179,_19M11Product_74HeatStakingHeatStake_04,1845.00000,0.0,5.00000,-Inf,6.60000,19M11
180,_19M11Product_74HeatStakingHeatStake_09,0.0,1.60000,6.60000,5.00000,+Inf,19M11
181,_19M11Product_74HeatStakingHeatStake_Subcon,0.0,5.00000,10.00000,5.00000,+Inf,19M11
182,_19M11Product_74PressingHydraulicPress_01,1845.00000,0.0,1.30000,-Inf,2.60000,19M11
183,_19M11Product_74PressingHydraulicPress_Subcon,0.0,1.30000,2.60000,1.30000,+Inf,19M11
184,_19M11Product_74TestingTester_04,0.0,0.0,2.60000,2.60000,+Inf,19M11
185,_19M11Product_74TestingTester_09,1845.00000,0.0,2.60000,-Inf,2.60000,19M11
186,_19M11Product_74TestingTester_Subcon,0.0,2.60000,5.20000,2.60000,+Inf,19M11
187,_19M11Product_75ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,19M11
188,_19M11Product_75ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,19M11
189,_19M11Product_75HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,19M11
190,_19M11Product_75HeatStakingHeatStake_09,0.0,3.20000,3.20000,0.0,+Inf,19M11
191,_19M11Product_75HeatStakingHeatStake_Subcon,0.0,6.40000,6.40000,0.0,+Inf,19M11
192,_19M11Product_75PressingHydraulicPress_01,0.0,1.60000,1.60000,0.0,+Inf,19M11
193,_19M11Product_75PressingHydraulicPress_Subcon,0.0,3.20000,3.20000,0.0,+Inf,19M11
194,_19M11Product_75TestingTester_04,0.0,1.90000,1.90000,0.0,+Inf,19M11
195,_19M11Product_75TestingTester_09,0.0,1.90000,1.90000,0.0,+Inf,19M11
196,_19M11Product_75TestingTester_Subcon,0.0,3.80000,3.80000,0.0,+Inf,19M11
197,_19M11Product_76ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,19M11
198,_19M11Product_76ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,19M11
199,_19M11Product_76HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,19M11
200,_19M11Product_76HeatStakingHeatStake_09,0.0,3.20000,3.20000,0.0,+Inf,19M11
201,_19M11Product_76HeatStakingHeatStake_Subcon,0.0,6.40000,6.40000,0.0,+Inf,19M11
202,_19M11Product_76PressingHydraulicPress_01,0.0,1.60000,1.60000,0.0,+Inf,19M11
203,_19M11Product_76PressingHydraulicPress_Subcon,0.0,3.20000,3.20000,0.0,+Inf,19M11
204,_19M11Product_76TestingTester_04,0.0,1.90000,1.90000,0.0,+Inf,19M11
205,_19M11Product_76TestingTester_09,0.0,1.90000,1.90000,0.0,+Inf,19M11
206,_19M11Product_76TestingTester_Subcon,0.0,3.80000,3.80000,0.0,+Inf,19M11
207,_19M11Product_77ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,19M11
208,_19M11Product_77ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,19M11
209,_19M11Product_77PressingHydraulicPress_01,0.0,1.80000,1.80000,0.0,+Inf,19M11
210,_19M11Product_77PressingHydraulicPress_Subcon,0.0,3.60000,3.60000,0.0,+Inf,19M11
211,_19M11Product_79ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,19M11
212,_19M11Product_79ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,19M11
213,_19M11Product_79PressingHydraulicPress_01,0.0,1.80000,1.80000,0.0,+Inf,19M11
214,_19M11Product_79PressingHydraulicPress_Subcon,0.0,3.60000,3.60000,0.0,+Inf,19M11
215,_19M11Product_85ClinchingClincher_02,42.00000,0.0,2.20000,-Inf,4.40000,19M11
216,_19M11Product_85ClinchingClincher_Subcon,0.0,2.20000,4.40000,2.20000,+Inf,19M11
217,_19M11Product_85HeatStakingHeatStake_05,42.00000,0.0,3.10000,-Inf,6.20000,19M11
218,_19M11Product_85HeatStakingHeatStake_Subcon,0.0,3.10000,6.20000,3.10000,+Inf,19M11
219,_19M11Product_85PressingHydraulicPress_01,42.00000,0.0,1.10000,-Inf,2.20000,19M11
220,_19M11Product_85PressingHydraulicPress_Subcon,0.0,1.10000,2.20000,1.10000,+Inf,19M11
221,_19M11Product_85TestingTester_05,42.00000,0.0,2.70000,-Inf,5.40000,19M11
222,_19M11Product_85TestingTester_Subcon,0.0,2.70000,5.40000,2.70000,+Inf,19M11
223,_19M11Product_86ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,19M11
224,_19M11Product_86ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,19M11
225,_19M11Product_86HeatStakingHeatStake_05,0.0,3.10000,3.10000,0.0,+Inf,19M11
226,_19M11Product_86HeatStakingHeatStake_Subcon,0.0,6.20000,6.20000,0.0,+Inf,19M11
227,_19M11Product_86PressingHydraulicPress_01,0.0,1.10000,1.10000,0.0,+Inf,19M11
228,_19M11Product_86PressingHydraulicPress_Subcon,0.0,2.20000,2.20000,0.0,+Inf,19M11
229,_19M11Product_86TestingTester_05,0.0,2.70000,2.70000,0.0,+Inf,19M11
230,_19M11Product_86TestingTester_Subcon,0.0,5.40000,5.40000,0.0,+Inf,19M11
1,_19M12Product_14ClinchingClincher_02,65.00000,0.0,1.80000,-Inf,3.60000,19M12
2,_19M12Product_14ClinchingClincher_Subcon,0.0,1.80000,3.60000,1.80000,+Inf,19M12
3,_19M12Product_14PressingHydraulicPress_01,65.00000,0.0,.30000,-Inf,.60000,19M12
4,_19M12Product_14PressingHydraulicPress_Subcon,0.0,.30000,.60000,.30000,+Inf,19M12
5,_19M12Product_17ClinchingClincher_02,0.0,2.30000,2.30000,0.0,+Inf,19M12
6,_19M12Product_17ClinchingClincher_Subcon,0.0,4.60000,4.60000,0.0,+Inf,19M12
7,_19M12Product_17HeatStakingHeatStake_07,0.0,6.50000,6.50000,0.0,+Inf,19M12
8,_19M12Product_17HeatStakingHeatStake_08,0.0,5.80000,5.80000,0.0,+Inf,19M12
9,_19M12Product_17HeatStakingHeatStake_10,0.0,6.80000,6.80000,0.0,+Inf,19M12
10,_19M12Product_17HeatStakingHeatStake_Subcon,0.0,11.60000,11.60000,0.0,+Inf,19M12
11,_19M12Product_17PressingHydraulicPress_01,0.0,1.00000,1.00000,0.0,+Inf,19M12
12,_19M12Product_17PressingHydraulicPress_Subcon,0.0,2.00000,2.00000,0.0,+Inf,19M12
13,_19M12Product_17TestingTester_07,0.0,3.00000,3.00000,0.0,+Inf,19M12
14,_19M12Product_17TestingTester_08,0.0,2.00000,2.00000,0.0,+Inf,19M12
15,_19M12Product_17TestingTester_10,0.0,1.10000,1.10000,0.0,+Inf,19M12
16,_19M12Product_17TestingTester_Subcon,0.0,2.20000,2.20000,0.0,+Inf,19M12
17,_19M12Product_22ClinchingClincher_02,23.00000,0.0,2.70000,-Inf,5.40000,19M12
18,_19M12Product_22ClinchingClincher_Subcon,0.0,2.70000,5.40000,2.70000,+Inf,19M12
19,_19M12Product_22HeatStakingHeatStake_06,23.00000,0.0,4.50000,-Inf,9.00000,19M12
20,_19M12Product_22HeatStakingHeatStake_Subcon,0.0,4.50000,9.00000,4.50000,+Inf,19M12
21,_19M12Product_22PressingHydraulicPress_01,23.00000,0.0,1.50000,-Inf,3.00000,19M12
22,_19M12Product_22PressingHydraulicPress_Subcon,0.0,1.50000,3.00000,1.50000,+Inf,19M12
23,_19M12Product_22TestingTester_06,23.00000,0.0,3.00000,-Inf,5.87500,19M12
24,_19M12Product_22TestingTester_Subcon,0.0,2.87500,6.00000,3.12500,+Inf,19M12
25,_19M12Product_25ClinchingClincher_02,7410.00000,0.0,2.40000,-Inf,4.80000,19M12
26,_19M12Product_25ClinchingClincher_Subcon,0.0,2.40000,4.80000,2.40000,+Inf,19M12
27,_19M12Product_25PressingHydraulicPress_01,7410.00000,0.0,.60000,-Inf,1.20000,19M12
28,_19M12Product_25PressingHydraulicPress_Subcon,0.0,.60000,1.20000,.60000,+Inf,19M12
29,_19M12Product_26ClinchingClincher_02,0.0,2.70000,2.70000,0.0,+Inf,19M12
30,_19M12Product_26ClinchingClincher_Subcon,0.0,5.40000,5.40000,0.0,+Inf,19M12
31,_19M12Product_26PressingHydraulicPress_01,0.0,1.50000,1.50000,0.0,+Inf,19M12
32,_19M12Product_26PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,19M12
33,_19M12Product_27ClinchingClincher_02,0.0,2.70000,2.70000,0.0,+Inf,19M12
34,_19M12Product_27ClinchingClincher_Subcon,0.0,5.40000,5.40000,0.0,+Inf,19M12
35,_19M12Product_27PressingHydraulicPress_01,0.0,1.50000,1.50000,0.0,+Inf,19M12
36,_19M12Product_27PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,19M12
37,_19M12Product_28ClinchingClincher_02,0.0,2.90000,2.90000,0.0,+Inf,19M12
38,_19M12Product_28ClinchingClincher_Subcon,0.0,5.80000,5.80000,0.0,+Inf,19M12
39,_19M12Product_28HeatStakingHeatStake_05,0.0,3.60000,3.60000,0.0,+Inf,19M12
40,_19M12Product_28HeatStakingHeatStake_Subcon,0.0,7.20000,7.20000,0.0,+Inf,19M12
41,_19M12Product_28PressingHydraulicPress_01,0.0,1.20000,1.20000,0.0,+Inf,19M12
42,_19M12Product_28PressingHydraulicPress_Subcon,0.0,2.40000,2.40000,0.0,+Inf,19M12
43,_19M12Product_28TestingTester_05,0.0,1.20000,1.20000,0.0,+Inf,19M12
44,_19M12Product_28TestingTester_Subcon,0.0,2.40000,2.40000,0.0,+Inf,19M12
45,_19M12Product_29ClinchingClincher_02,0.0,2.90000,2.90000,0.0,+Inf,19M12
46,_19M12Product_29ClinchingClincher_Subcon,0.0,5.80000,5.80000,0.0,+Inf,19M12
47,_19M12Product_29HeatStakingHeatStake_05,0.0,3.60000,3.60000,0.0,+Inf,19M12
48,_19M12Product_29HeatStakingHeatStake_Subcon,0.0,7.20000,7.20000,0.0,+Inf,19M12
49,_19M12Product_29PressingHydraulicPress_01,0.0,1.20000,1.20000,0.0,+Inf,19M12
50,_19M12Product_29PressingHydraulicPress_Subcon,0.0,2.40000,2.40000,0.0,+Inf,19M12
51,_19M12Product_29TestingTester_05,0.0,2.60000,2.60000,0.0,+Inf,19M12
52,_19M12Product_29TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,19M12
53,_19M12Product_37ClinchingClincher_02,39332.00000,0.0,1.50000,-Inf,3.00000,19M12
54,_19M12Product_37ClinchingClincher_Subcon,0.0,1.50000,3.00000,1.50000,+Inf,19M12
55,_19M12Product_37HeatStakingHeatStake_04,10165.55872,0.0,5.40000,5.40000,6.45375,19M12
56,_19M12Product_37HeatStakingHeatStake_06,29166.44128,0.0,5.40000,4.34625,5.40000,19M12
57,_19M12Product_37HeatStakingHeatStake_Subcon,0.0,5.40000,10.80000,5.40000,+Inf,19M12
58,_19M12Product_37PressingHydraulicPress_01,39332.00000,0.0,.30000,-Inf,.60000,19M12
59,_19M12Product_37PressingHydraulicPress_Subcon,0.0,.30000,.60000,.30000,+Inf,19M12
60,_19M12Product_37TestingTester_04,39332.00000,0.0,2.30000,-Inf,2.39167,19M12
61,_19M12Product_37TestingTester_06,0.0,.09167,2.30000,2.20833,+Inf,19M12
62,_19M12Product_37TestingTester_Subcon,0.0,2.30000,4.60000,2.30000,+Inf,19M12
63,_19M12Product_41ClinchingClincher_02,0.0,1.50000,1.50000,0.0,+Inf,19M12
64,_19M12Product_41ClinchingClincher_Subcon,0.0,3.00000,3.00000,0.0,+Inf,19M12
65,_19M12Product_41HeatStakingHeatStake_04,0.0,4.60000,4.60000,0.0,+Inf,19M12
66,_19M12Product_41HeatStakingHeatStake_Subcon,0.0,9.20000,9.20000,0.0,+Inf,19M12
67,_19M12Product_41PressingHydraulicPress_01,0.0,.50000,.50000,0.0,+Inf,19M12
68,_19M12Product_41PressingHydraulicPress_Subcon,0.0,1.00000,1.00000,0.0,+Inf,19M12
69,_19M12Product_41TestingTester_04,0.0,2.30000,2.30000,0.0,+Inf,19M12
70,_19M12Product_41TestingTester_Subcon,0.0,4.60000,4.60000,0.0,+Inf,19M12
71,_19M12Product_46ClinchingClincher_02,0.0,2.30000,2.30000,0.0,+Inf,19M12
72,_19M12Product_46ClinchingClincher_Subcon,0.0,4.60000,4.60000,0.0,+Inf,19M12
73,_19M12Product_46PressingHydraulicPress_01,0.0,1.80000,1.80000,0.0,+Inf,19M12
74,_19M12Product_46PressingHydraulicPress_Subcon,0.0,3.60000,3.60000,0.0,+Inf,19M12
